ms,ms_name_en,cci,programme_title_short,status,version,last_adoption_date_ecms,priority_code,priority_name,policy_objective_short_name,policy_objective_code,policy_objective_name,specific_objective_short_name,specific_objective_code,specific_objective_name,dimension_type,category_title_short,category_code,category_name,fund,category_of_region,cofinancing_rate,eu_amount,total_amount,climate_weighting,eu_climate_amount,total_climate_amount,environmental_weighting,eu_environmental_amount,total_environmental_amount,biodiversity_weighting,eu_biodiversity_amount,total_biodiversity_amount,gender_weighting,eu_gender_amount,total_gender_amount,clean_air_weighting,eu_clean_air_amount,total_clean_air_amount,digital_weighting,eu_amount_digital,total_amount_digital,sustainable_urban_development,territorial_tool,territory_type,un_sdg_tracking,jtf_themes,priority_type_code,priority_type_description
IT,Italy,2021IT16RFPR016,Sicilia - ERDF,Adopted by EC,1.2,2022-12-13,0007,"Priorita per l'assistenza tecnica a norma dell'articolo 36, paragrafo 4, del regolamento CPR",POTA Technical Assistance,TA,Technical Assistance,TA Technical Assistance,TA,Technical Assistance,Intervention Field,179 Information and communication,179,Information and communication,ERDF,Less developed,0.7,12303795.0,17576850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,SDG not assigned,TA and public administration,,
EE,Estonia,2021EE65BVPR001,Estonia - BMVI,Adopted by EC (TF Accepted),1.1,2022-09-07,,,PO1 Borders and visa,1,Borders and visa,TA.36(5) Technical assistance - flat rate (Art. 36(5) CPR),TA.36(5),Technical assistance - flat rate (Art. 36(5) CPR),Intervention Field,TA.36(5).001 Information and communication,TA.36(5).001,Information and communication,BMVI,BMVI,1.0,38433.4,38433.4,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Poland,2021PL65BVPR001,Poland - BMVI,Adopted by EC (TF Proposed),1.1,2022-12-13,,,PO1 Borders and visa,1,Borders and visa,1 European integrated border management,1,European integrated border management,Intervention Field,SO1.007 Technical and operational measures within Schengen area,SO1.007,Technical and operational measures within the Schengen area which are related to border control,BMVI,BMVI,0.8147729856,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
NL,Netherlands,2021NL16RFPR004,Oost-Nederland - NL - ERDF,Adopted by EC,2.0,2023-07-12,1,Een slimmer Oost-Nederland door de bevordering van een innovatieve en slimme economische transformatie,PO1 Smarter Europe,1,Smarter Europe,RSO1.1 Enhancing research and innovation,RSO1.1,Enhancing research and innovation,Intervention Field,028 Technology transfer and cooperation,028,"Technology transfer and cooperation between enterprises, research centres and higher education sector",ERDF,More developed,0.3678263732,13619044.0,37025740.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.4,5447617.6,14810296.372,,,,"SDG 9 Industry, innovation, infrastructure",RTDI,,
FR,France,2021FR16FFPR018,Auvergne-Rhone-Alpes - ERDF/ESF+/JTF,Adopted by EC,2.0,2023-03-31,1,"Priorite 1 : Recherche, innovation, numerique, competitivite et reindustrialisation",PO1 Smarter Europe,1,Smarter Europe,RSO1.2 Reaping the benefits of digitisation,RSO1.2,Reaping the benefits of digitisation,Form of Support,01 grant,01,Grant,ERDF,Transition,0.6,14000000.0,23333333.33,,,,,,,,,,,,,,,,,,,,,,,,,
FR,France,2021FR16FFPR018,Auvergne-Rhone-Alpes - ERDF/ESF+/JTF,Adopted by EC,2.0,2023-03-31,1,"Priorite 1 : Recherche, innovation, numerique, competitivite et reindustrialisation",PO1 Smarter Europe,1,Smarter Europe,RSO1.3 Growth and competitiveness of SMEs,RSO1.3,Growth and competitiveness of SMEs,Territorial delivery mechanism / territorial focus,33 Other approaches: No territorial targeting,33,Other  approaches - No territorial targeting,ERDF,Transition,0.6,37000000.0,61666666.67,,,,,,,,,,,,,,,,,,,Non-SUD,Other approaches,No territorial targeting,,,,
NL,Netherlands,2021NL16JTPR001,Nederland - NL - JTF,Adopted by EC,2.0,2023-07-12,5,West-Noord-Brabant,PO8 JTF specific objective,8,JTF specific objective,JSO8.1 Just Transition Fund,JSO8.1,Just Transition Fund,Intervention Field,999 Flat rate technical assistance,999,Flat rate technical assistance - Article 36 (5) CPR,JTF,JTF,0.5000000076,1266010.0,2532019.96,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,TA and public administration,,
FR,France,2021FR16FFPR018,Auvergne-Rhone-Alpes - ERDF/ESF+/JTF,Adopted by EC,2.0,2023-03-31,9,"Priorite 9 : Formation, emploi, creation, orientation, sante",PO4 Social Europe,4,Social Europe,ESO4.7 Lifelong learning and career transitions,ESO4.7,Lifelong learning and career transitions,ESF Secondary Themes,10 Addressing challenges identified in the European Semester,10,Addressing challenges identified in the European Semester,ESF+,Transition,0.5999999962,12504067.0,20840111.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
NL,Netherlands,2021NL16RFPR004,Oost-Nederland - NL - ERDF,Adopted by EC,2.0,2023-07-12,2,"Een groener Oost-Nederland door innovatie, demonstratie en acceptatie van slimme oplossingen in de energietransitie",PO2 Greener Europe,2,Greener Europe,RSO2.2 Renewable energy,RSO2.2,Renewable energy,Intervention Field,049 Renewable energy: biomass,049,Renewable energy: biomass,ERDF,More developed,0.3988320581,613302.0,1537744.99,0.4,245320.8,615098.0,0.4,245320.8,615098.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,SDG 7 Affordable and clean energy,Clean energy,,
NL,Netherlands,2021NL16JTPR001,Nederland - NL - JTF,Adopted by EC,2.0,2023-07-12,1,Groningen-Emmen,PO8 JTF specific objective,8,JTF specific objective,JSO8.1 Just Transition Fund,JSO8.1,Just Transition Fund,Intervention Field,051 Renewable energy: marine,051,Renewable energy: marine,JTF,JTF,0.4999999992,10000000.0,20000000.03,1.0,10000000.0,20000000.03,0.4,4000000.0,8000000.01,0.0,0.0,0.0,,,,0.4,4000000.0,8000000.01,0.0,0.0,0.0,,,,SDG 7 Affordable and clean energy,Clean energy,,
NL,Netherlands,2021NL16JTPR001,Nederland - NL - JTF,Adopted by EC,2.0,2023-07-12,4,Zeeuws-Vlaanderen,PO8 JTF specific objective,8,JTF specific objective,JSO8.1 Just Transition Fund,JSO8.1,Just Transition Fund,Intervention Field,076 Enviro-friendly production processes in large enterprises,076,Support to environmentally-friendly production processes and resource efficiency in large enterprises,JTF,JTF,0.4999999957,4260903.2,8521806.47,1.0,4260903.2,8521806.47,0.4,1704361.28,3408722.59,0.0,0.0,0.0,,,,0.4,1704361.28,3408722.59,0.0,0.0,0.0,,,,SDG 12 Responsible consumption and production,Circular Economy,,
PL,Poland,2021PL65BVPR001,Poland - BMVI,Adopted by EC (TF Proposed),1.1,2022-12-13,,,PO1 Borders and visa,1,Borders and visa,1 European integrated border management,1,European integrated border management,Intervention Field,SO1.019 Large-scale IT systems-Eurodac for border management,SO1.019,Large-scale IT systems  - Eurodac for border management purposes,BMVI,BMVI,0.8147729856,6413869.5,7871971.23,,,,,,,,,,,,,,,,1.0,6413869.5,7871971.23,,,,,,,
FR,France,2021FR16FFPR018,Auvergne-Rhone-Alpes - ERDF/ESF+/JTF,Adopted by EC,2.0,2023-03-31,2,Priorite 2 : Transition energetique et environnement,PO2 Greener Europe,2,Greener Europe,RSO2.6 Circular economy,RSO2.6,Circular economy,Gender Equality,03 Gender neutral,03,Gender neutral,ERDF,Transition,0.5999999968,800000.0,1333333.34,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
PL,Poland,2021PL65BVPR001,Poland - BMVI,Adopted by EC (TF Proposed),1.1,2022-12-13,,,PO1 Borders and visa,1,Borders and visa,1 European integrated border management,1,European integrated border management,Intervention Field,SO1.009 Risk analysis,SO1.009,Risk analysis,BMVI,BMVI,0.8147729856,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
NL,Netherlands,2021NL16RFPR004,Oost-Nederland - NL - ERDF,Adopted by EC,2.0,2023-07-12,2,"Een groener Oost-Nederland door innovatie, demonstratie en acceptatie van slimme oplossingen in de energietransitie",PO2 Greener Europe,2,Greener Europe,RSO2.2 Renewable energy,RSO2.2,Renewable energy,Territorial delivery mechanism / territorial focus,33 Other approaches: No territorial targeting,33,Other  approaches - No territorial targeting,ERDF,More developed,0.3988320581,12266029.0,30754872.26,,,,,,,,,,,,,,,,,,,Non-SUD,Other approaches,No territorial targeting,,,,
PL,Poland,2021PL65BVPR001,Poland - BMVI,Adopted by EC (TF Proposed),1.1,2022-12-13,,,PO1 Borders and visa,1,Borders and visa,2 Common visa policy,2,Common visa policy,Intervention Field,SO2.005 Consular coverage,SO2.005,Consular coverage,BMVI,BMVI,0.7607944732,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Poland,2021PL65BVPR001,Poland - BMVI,Adopted by EC (TF Proposed),1.1,2022-12-13,,,PO1 Borders and visa,1,Borders and visa,2 Common visa policy,2,Common visa policy,Intervention Field,SO2.011 Issuance of visas with limited territorial validity,SO2.011,Issuance of visas with limited territorial validity,BMVI,BMVI,0.7607944732,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
FR,France,2021FR16FFPR018,Auvergne-Rhone-Alpes - ERDF/ESF+/JTF,Adopted by EC,2.0,2023-03-31,1,"Priorite 1 : Recherche, innovation, numerique, competitivite et reindustrialisation",PO1 Smarter Europe,1,Smarter Europe,RSO1.3 Growth and competitiveness of SMEs,RSO1.3,Growth and competitiveness of SMEs,Form of Support,02 Financial instruments: equity or quasi-equity,02,Support through financial instruments: equity or quasi-equity,ERDF,Transition,0.6,16121875.0,26869791.67,,,,,,,,,,,,,,,,,,,,,,,,,
NL,Netherlands,2021NL16JTPR001,Nederland - NL - JTF,Adopted by EC,2.0,2023-07-12,1,Groningen-Emmen,PO8 JTF specific objective,8,JTF specific objective,JSO8.1 Just Transition Fund,JSO8.1,Just Transition Fund,Intervention Field,124 Infrastructure for vocational education and training,124,Infrastructure for vocational education and training and adult learning,JTF,JTF,0.4999999992,35000000.0,70000000.11,1.0,35000000.0,70000000.11,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,SDG 4 Quality education,"Skills, job-search and education",,
FR,France,2021FR16FFPR018,Auvergne-Rhone-Alpes - ERDF/ESF+/JTF,Adopted by EC,2.0,2023-03-31,1,"Priorite 1 : Recherche, innovation, numerique, competitivite et reindustrialisation",PO1 Smarter Europe,1,Smarter Europe,RSO1.3 Growth and competitiveness of SMEs,RSO1.3,Growth and competitiveness of SMEs,Form of Support,03 Financial instruments: loan,03,Support through financial instruments: loan,ERDF,Transition,0.6,7940625.0,13234375.0,,,,,,,,,,,,,,,,,,,,,,,,,
IT,Italy,2021IT05SFPR013,Sardegna - ESF+,Adopted by EC,1.1,2022-08-30,3,Inclusione e lotta alla poverta,PO4 Social Europe,4,Social Europe,ESO4.11 Equal access to quality social and healthcare services,ESO4.11,Equal access to quality social and healthcare services,Territorial delivery mechanism / territorial focus,33 Other approaches: No territorial targeting,33,Other  approaches - No territorial targeting,ESF+,Less developed,0.700000001,45376576.0,64823679.91,,,,,,,,,,,,,,,,,,,Non-SUD,Other approaches,No territorial targeting,,,,
NL,Netherlands,2021NL16JTPR001,Nederland - NL - JTF,Adopted by EC,2.0,2023-07-12,3,Groot-Rijnmond,PO8 JTF specific objective,8,JTF specific objective,JSO8.1 Just Transition Fund,JSO8.1,Just Transition Fund,Intervention Field,124 Infrastructure for vocational education and training,124,Infrastructure for vocational education and training and adult learning,JTF,JTF,0.4999999957,4500000.0,9000000.08,1.0,4500000.0,9000000.08,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,SDG 4 Quality education,"Skills, job-search and education",,
FR,France,2021FR16FFPR018,Auvergne-Rhone-Alpes - ERDF/ESF+/JTF,Adopted by EC,2.0,2023-03-31,9,"Priorite 9 : Formation, emploi, creation, orientation, sante",PO4 Social Europe,4,Social Europe,ESO4.6 Quality and inclusive education and training systems,ESO4.6,Quality and inclusive education and training systems,Form of Support,01 grant,01,Grant,ESF+,More developed,0.3999999993,18365312.0,45913280.08,,,,,,,,,,,,,,,,,,,,,,,,,
NL,Netherlands,2021NL16JTPR001,Nederland - NL - JTF,Adopted by EC,2.0,2023-07-12,6,Zuid-Limburg,PO8 JTF specific objective,8,JTF specific objective,JSO8.1 Just Transition Fund,JSO8.1,Just Transition Fund,Intervention Field,026 Innovation cluster support and business networks for SMEs,026,"Support for innovation clusters including between businesses, research organisations and public authorities and business networks primarily benefiting SMEs",JTF,JTF,0.4999999957,4286010.02,8572020.11,1.0,4286010.02,8572020.11,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.4,1714404.008,3428808.044,,,,"SDG 9 Industry, innovation, infrastructure",SMEs and diversification,,
NL,Netherlands,2021NL16JTPR001,Nederland - NL - JTF,Adopted by EC,2.0,2023-07-12,5,West-Noord-Brabant,PO8 JTF specific objective,8,JTF specific objective,JSO8.1 Just Transition Fund,JSO8.1,Just Transition Fund,Intervention Field,"146 Adaptation to change of workers, firms and entrepreneurs",146,"Support for adaptation of workers, enterprises and entrepreneurs to change",JTF,JTF,0.4999999957,11543481.0,23086962.2,1.0,11543481.0,23086962.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,SDG 8 Decent work and economic growth,"Skills, job-search and education",,
FR,France,2021FR16FFPR018,Auvergne-Rhone-Alpes - ERDF/ESF+/JTF,Adopted by EC,2.0,2023-03-31,9,"Priorite 9 : Formation, emploi, creation, orientation, sante",PO4 Social Europe,4,Social Europe,ESO4.7 Lifelong learning and career transitions,ESO4.7,Lifelong learning and career transitions,Form of Support,01 grant,01,Grant,ESF+,Transition,0.5999999962,13893407.0,23155678.48,,,,,,,,,,,,,,,,,,,,,,,,,
NL,Netherlands,2021NL16RFPR004,Oost-Nederland - NL - ERDF,Adopted by EC,2.0,2023-07-12,2,"Een groener Oost-Nederland door innovatie, demonstratie en acceptatie van slimme oplossingen in de energietransitie",PO2 Greener Europe,2,Greener Europe,RSO2.2 Renewable energy,RSO2.2,Renewable energy,Intervention Field,999 Flat rate technical assistance,999,Flat rate technical assistance - Article 36 (5) CPR,ERDF,More developed,0.3988320581,429310.49,1076419.22,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,TA and public administration,,
TC,Interreg,2021TC16RFCB026,Interreg VI-A - Latvia-Lithuania,Adopted by EC,1.2,2022-10-11,2,"Priority 2 Green, resilient and sustainable development",PO2 Greener Europe,2,Greener Europe,RSO2.4 Climate change adaptation,RSO2.4,Climate change adaptation,Territorial delivery mechanism / territorial focus,33 Other approaches: No territorial targeting,33,Other  approaches - No territorial targeting,Interreg Funds,Interreg Funds,0.796574124,6900001.0,8662095.33,,,,,,,,,,,,,,,,,,,Non-SUD,Other approaches,No territorial targeting,,,,
CY,Cyprus,2021CY65BVPR001,Cyprus - BMVI,Adopted by EC (TF Proposed),1.2,2023-01-23,,,PO1 Borders and visa,1,Borders and visa,TA.36(5) Technical assistance - flat rate (Art. 36(5) CPR),TA.36(5),Technical assistance - flat rate (Art. 36(5) CPR),Intervention Field,"TA.36(5).003 Evaluation and studies, data collection",TA.36(5).003,"Evaluation and studies, data collection",BMVI,BMVI,1.0,649443.69,649443.69,,,,,,,,,,,,,,,,,,,,,,,,,
NL,Netherlands,2021NL16RFPR004,Oost-Nederland - NL - ERDF,Adopted by EC,2.0,2023-07-12,1,Een slimmer Oost-Nederland door de bevordering van een innovatieve en slimme economische transformatie,PO1 Smarter Europe,1,Smarter Europe,RSO1.1 Enhancing research and innovation,RSO1.1,Enhancing research and innovation,Intervention Field,010 R+I activities in SMEs,010,"Research and innovation activities in SMEs, including networking",ERDF,More developed,0.3678263732,29961897.0,81456630.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,"SDG 9 Industry, innovation, infrastructure",SMEs and diversification,,
NL,Netherlands,2021NL16RFPR004,Oost-Nederland - NL - ERDF,Adopted by EC,2.0,2023-07-12,1,Een slimmer Oost-Nederland door de bevordering van een innovatieve en slimme economische transformatie,PO1 Smarter Europe,1,Smarter Europe,RSO1.1 Enhancing research and innovation,RSO1.1,Enhancing research and innovation,Intervention Field,"030 Circular economy R+I processes, tech-transfer + cooperation",030,"Research and innovation processes, technology transfer and cooperation between enterprises, focusing on circular economy",ERDF,More developed,0.3678263732,5447618.0,14810297.46,0.4,2179047.2,5924118.98,1.0,5447618.0,14810297.46,0.0,0.0,0.0,,,,0.4,2179047.2,5924118.98,0.0,0.0,0.0,,,,"SDG 9 Industry, innovation, infrastructure",RTDI,,
PL,Poland,2021PL65BVPR001,Poland - BMVI,Adopted by EC (TF Proposed),1.1,2022-12-13,,,PO1 Borders and visa,1,Borders and visa,2 Common visa policy,2,Common visa policy,Intervention Field,SO2.012 Data quality and data subjects' rights to information,SO2.012,"Data quality and data subjects' rights to information, access to, rectification and erasure of, their personal data, and to the restriction of the processing thereof",BMVI,BMVI,0.7607944732,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,,
NL,Netherlands,2021NL16JTPR001,Nederland - NL - JTF,Adopted by EC,2.0,2023-07-12,6,Zuid-Limburg,PO8 JTF specific objective,8,JTF specific objective,JSO8.1 Just Transition Fund,JSO8.1,Just Transition Fund,Intervention Field,013 Digitising SMEs,013,"Digitising SMEs (including e-Commerce, e-Business and networked business processes, digital innovation hubs, living labs, web entrepreneurs and ICT start-ups, B2B)",JTF,JTF,0.4999999957,2815226.0,5630452.05,1.0,2815226.0,5630452.05,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,2815226.0,5630452.05,,,,"SDG 9 Industry, innovation, infrastructure",SMEs and diversification,,
NL,Netherlands,2021NL16JTPR001,Nederland - NL - JTF,Adopted by EC,2.0,2023-07-12,3,Groot-Rijnmond,PO8 JTF specific objective,8,JTF specific objective,JSO8.1 Just Transition Fund,JSO8.1,Just Transition Fund,Intervention Field,"146 Adaptation to change of workers, firms and entrepreneurs",146,"Support for adaptation of workers, enterprises and entrepreneurs to change",JTF,JTF,0.4999999957,14369986.0,28739972.25,1.0,14369986.0,28739972.25,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,SDG 8 Decent work and economic growth,"Skills, job-search and education",,
PL,Poland,2021PL65BVPR001,Poland - BMVI,Adopted by EC (TF Proposed),1.1,2022-12-13,,,PO1 Borders and visa,1,Borders and visa,1 European integrated border management,1,European integrated border management,Intervention Field,SO1.011 Hotspot areas,SO1.011,Hotspot areas,BMVI,BMVI,0.8147729856,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
NL,Netherlands,2021NL16JTPR001,Nederland - NL - JTF,Adopted by EC,2.0,2023-07-12,6,Zuid-Limburg,PO8 JTF specific objective,8,JTF specific objective,JSO8.1 Just Transition Fund,JSO8.1,Just Transition Fund,Intervention Field,"023 Skills for smart specialisation, industrial transition",023,"Skills development for smart specialisation, industrial transition, entrepreneurship and adaptability of enterprises to change",JTF,JTF,0.4999999957,6586883.01,13173766.13,1.0,6586883.01,13173766.13,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.4,2634753.204,5269506.452,,,,SDG 8 Decent work and economic growth,"Skills, job-search and education",,
FR,France,2021FR16FFPR018,Auvergne-Rhone-Alpes - ERDF/ESF+/JTF,Adopted by EC,2.0,2023-03-31,1,"Priorite 1 : Recherche, innovation, numerique, competitivite et reindustrialisation",PO1 Smarter Europe,1,Smarter Europe,RSO1.1 Enhancing research and innovation,RSO1.1,Enhancing research and innovation,Territorial delivery mechanism / territorial focus,33 Other approaches: No territorial targeting,33,Other  approaches - No territorial targeting,ERDF,More developed,0.4,97000000.0,242500000.0,,,,,,,,,,,,,,,,,,,Non-SUD,Other approaches,No territorial targeting,,,,
FR,France,2021FR16FFPR018,Auvergne-Rhone-Alpes - ERDF/ESF+/JTF,Adopted by EC,2.0,2023-03-31,2,Priorite 2 : Transition energetique et environnement,PO2 Greener Europe,2,Greener Europe,RSO2.6 Circular economy,RSO2.6,Circular economy,Form of Support,01 grant,01,Grant,ERDF,More developed,0.4,4200000.0,10500000.0,,,,,,,,,,,,,,,,,,,,,,,,,
NL,Netherlands,2021NL16JTPR001,Nederland - NL - JTF,Adopted by EC,2.0,2023-07-12,2,IJmond,PO8 JTF specific objective,8,JTF specific objective,JSO8.1 Just Transition Fund,JSO8.1,Just Transition Fund,Gender Equality,03 Gender neutral,03,Gender neutral,JTF,JTF,0.4999999957,56304516.0,112609032.97,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
NL,Netherlands,2021NL16JTPR001,Nederland - NL - JTF,Adopted by EC,2.0,2023-07-12,3,Groot-Rijnmond,PO8 JTF specific objective,8,JTF specific objective,JSO8.1 Just Transition Fund,JSO8.1,Just Transition Fund,Intervention Field,"023 Skills for smart specialisation, industrial transition",023,"Skills development for smart specialisation, industrial transition, entrepreneurship and adaptability of enterprises to change",JTF,JTF,0.4999999957,4508866.0,9017732.08,1.0,4508866.0,9017732.08,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.4,1803546.4,3607092.832,,,,SDG 8 Decent work and economic growth,"Skills, job-search and education",,
